File, Function, Total Width, Leading Space(s), Leading Tab(s)
repos/javascript/create-react-app/packages/react-dev-utils/eslintFormatter.js,"formatter results )",70, 6, 0
repos/javascript/create-react-app/packages/react-dev-utils/noopServiceWorkerMiddleware.js,"noopServiceWorkerMiddleware req , res , next )",87, 0, 0
repos/javascript/create-react-app/packages/react-dev-utils/noopServiceWorkerMiddleware.js,"createNoopServiceWorkerMiddleware )",87, 0, 0
repos/javascript/create-react-app/packages/react-dev-utils/launchEditor.js,"isTerminalEditor editor )",36, 0, 0
repos/javascript/create-react-app/packages/react-dev-utils/launchEditor.js,"function errorCode )",63, 6, 0
repos/javascript/create-react-app/packages/react-dev-utils/launchEditor.js,"function error )",48, 4, 0
repos/javascript/create-react-app/packages/react-dev-utils/launchEditor.js,"*global*",7287, 0, 0
repos/javascript/create-react-app/packages/react-dev-utils/FileSizeReporter.js,"canReadAsset asset )",52, 4, 0
repos/javascript/create-react-app/packages/react-dev-utils/FileSizeReporter.js,"printFileSizesAfterBuild webpackStats , previousSizeMap , buildFolder , maxBundleGzipSize , maxChunkGzipSize )",80, 6, 0
repos/javascript/create-react-app/packages/react-dev-utils/FileSizeReporter.js,"removeFileNameHash buildFolder , fileName )",71, 2, 0
repos/javascript/create-react-app/packages/react-dev-utils/FileSizeReporter.js,"*global*",80, 6, 0
repos/javascript/create-react-app/packages/react-dev-utils/FileSizeReporter.js,"measureFileSizesBeforeBuild buildFolder )",76, 8, 0
repos/javascript/create-react-app/packages/react-dev-utils/FileSizeReporter.js,"*global*",80, 6, 0
repos/javascript/create-react-app/packages/react-dev-utils/printBuildError.js,"printBuildError err )",74, 10, 0
repos/javascript/create-react-app/packages/react-dev-utils/WebpackDevServerUtils.js,"prepareUrls protocol , host , port )",85, 8, 0
repos/javascript/create-react-app/packages/react-dev-utils/WebpackDevServerUtils.js,"printInstructions appName , urls , useYarn )",74, 2, 0
repos/javascript/create-react-app/packages/react-dev-utils/WebpackDevServerUtils.js,"createCompiler webpack , config , appName , urls , useYarn )",87, 4, 0
repos/javascript/create-react-app/packages/react-dev-utils/WebpackDevServerUtils.js,"resolveLoopback proxy )",74, 2, 0
repos/javascript/create-react-app/packages/react-dev-utils/WebpackDevServerUtils.js,"onProxyError proxy )",100, 6, 0
repos/javascript/create-react-app/packages/react-dev-utils/WebpackDevServerUtils.js,"mayProxy pathname )",78, 4, 0
repos/javascript/create-react-app/packages/react-dev-utils/WebpackDevServerUtils.js,"context pathname , req )",60, 12, 0
repos/javascript/create-react-app/packages/react-dev-utils/WebpackDevServerUtils.js,"prepareProxy proxy , appPublicFolder )",98, 8, 0
repos/javascript/create-react-app/packages/react-dev-utils/WebpackDevServerUtils.js,"choosePort host , defaultPort )",85, 12, 0
repos/javascript/create-react-app/packages/react-dev-utils/ignoredFiles.js,"ignoredFiles appSrc )",58, 6, 0
repos/javascript/create-react-app/packages/react-dev-utils/clearConsole.js,"clearConsole )",77, 4, 0
repos/javascript/create-react-app/packages/react-dev-utils/getCacheIdentifier.js,"getCacheIdentifier environment , packages )",75, 2, 0
repos/javascript/create-react-app/packages/react-dev-utils/getCSSModuleLocalIdent.js,"getLocalIdent context , localIdentName , localName , options )",127, 2, 0
repos/javascript/create-react-app/packages/react-dev-utils/webpackHotDevClient.js,"editorHandler errorLocation )",70, 0, 0
repos/javascript/create-react-app/packages/react-dev-utils/webpackHotDevClient.js,"onError )",28, 4, 0
repos/javascript/create-react-app/packages/react-dev-utils/webpackHotDevClient.js,"function )",47, 4, 0
repos/javascript/create-react-app/packages/react-dev-utils/webpackHotDevClient.js,"connection.onclose )",81, 6, 0
repos/javascript/create-react-app/packages/react-dev-utils/webpackHotDevClient.js,"clearOutdatedErrors )",79, 2, 0
repos/javascript/create-react-app/packages/react-dev-utils/webpackHotDevClient.js,"onHotUpdateSuccess )",61, 6, 0
repos/javascript/create-react-app/packages/react-dev-utils/webpackHotDevClient.js,"handleSuccess )",61, 6, 0
repos/javascript/create-react-app/packages/react-dev-utils/webpackHotDevClient.js,"printWarnings )",80, 4, 0
repos/javascript/create-react-app/packages/react-dev-utils/webpackHotDevClient.js,"onSuccessfulHotUpdate )",63, 6, 0
repos/javascript/create-react-app/packages/react-dev-utils/webpackHotDevClient.js,"handleWarnings warnings )",80, 4, 0
repos/javascript/create-react-app/packages/react-dev-utils/webpackHotDevClient.js,"handleErrors errors )",79, 2, 0
repos/javascript/create-react-app/packages/react-dev-utils/webpackHotDevClient.js,"handleAvailableHash hash )",41, 2, 0
repos/javascript/create-react-app/packages/react-dev-utils/webpackHotDevClient.js,"connection.onmessage e )",59, 6, 0
repos/javascript/create-react-app/packages/react-dev-utils/webpackHotDevClient.js,"isUpdateAvailable )",62, 2, 0
repos/javascript/create-react-app/packages/react-dev-utils/webpackHotDevClient.js,"canApplyUpdates )",41, 2, 0
repos/javascript/create-react-app/packages/react-dev-utils/webpackHotDevClient.js,"handleApplyUpdates err , updatedModules )",70, 6, 0
repos/javascript/create-react-app/packages/react-dev-utils/webpackHotDevClient.js,"function updatedModules )",50, 8, 0
repos/javascript/create-react-app/packages/react-dev-utils/webpackHotDevClient.js,"function err )",39, 8, 0
repos/javascript/create-react-app/packages/react-dev-utils/webpackHotDevClient.js,"tryApplyUpdates onHotUpdateSuccess )",75, 2, 0
repos/javascript/create-react-app/packages/react-dev-utils/getProcessForPort.js,"isProcessAReactApp processCommand )",79, 2, 0
repos/javascript/create-react-app/packages/react-dev-utils/getProcessForPort.js,"getProcessIdOnPort port )",74, 2, 0
repos/javascript/create-react-app/packages/react-dev-utils/getProcessForPort.js,"getPackageNameInDirectory directory )",65, 2, 0
repos/javascript/create-react-app/packages/react-dev-utils/getProcessForPort.js,"getProcessCommand processId , processDirectory )",69, 4, 0
repos/javascript/create-react-app/packages/react-dev-utils/getProcessForPort.js,"getDirectoryOfProcessById processId )",71, 6, 0
repos/javascript/create-react-app/packages/react-dev-utils/getProcessForPort.js,"getProcessForPort port )",59, 4, 0
repos/javascript/create-react-app/packages/react-dev-utils/printHostingInstructions.js,"printHostingInstructions appPackage , publicUrl , publicPath , buildFolder , useYarn )",78, 4, 0
repos/javascript/create-react-app/packages/react-dev-utils/printHostingInstructions.js,"printBaseMessage buildFolder , hostingLocation )",81, 2, 0
