File, Function, Length, Total Width, Leading Space(s), Leading Tab(s)
repos/javascript/d3/rollup.node.js,"function bundle )",3, 43, 2, 0
repos/javascript/d3/rollup.node.js,"function error )",4, 68, 4, 0
repos/javascript/d3/rollup.node.js,"function resolve , reject )",6, 68, 4, 0
repos/javascript/d3/rollup.node.js,"function result )",9, 124, 2, 0
repos/javascript/d3/rollup.node.js,"abort error )",3, 30, 2, 0
repos/javascript/d3/test/d3-test.js,"function test )",4, 62, 2, 0
repos/javascript/d3/test/d3-test.js,"function test )",10, 68, 0, 0
repos/javascript/d3/test/test-exports.js,"function test )",8, 74, 8, 0
repos/javascript/d3/test/test-exports.js,"module.exports moduleName )",11, 74, 8, 0
